From,To,Profile,Category,TollCost
CHEP,FLEX2,T1,1,48
CHEP,FLEX3,T1,1,48
CHEP,LASSONDE,T1,1,57
CHEP,ONEBANANA,T1,1,57
CHEP,PREMIO,T1,1,0
CHEP,PREMIUMWATER,T1,1,0
CHEP,Purina Allentown,T1,1,0
CHEP,Purina Mechanicsburg,T1,1,0
CHEP,Standby(Overspill),T1,1,48
CHEP,TONU,T1,1,48
CHEP,TONULate,T1,1,48
CHEP,US0007,T1,1,48
CiboVita,1023,T1,1,31.5
CiboVita,1035,T1,1,22.5
CiboVita,1081,T1,1,22.5
CiboVita,1091,T1,1,45.48
CiboVita,1094,T1,1,48.88
CiboVita,1096,T1,1,22.5
CiboVita,1119,T1,1,0
CiboVita,1129,T1,1,107.68
CiboVita,1134,T1,1,24.72
CiboVita,1138,T1,1,22.5
CiboVita,1162,T1,1,48.88
CiboVita,1166,T1,1,102.93
CiboVita,1176,T1,1,24.72
CiboVita,1177,T1,1,24.72
CiboVita,1203,T1,1,22.5
CiboVita,1246,T1,1,22.5
CiboVita,1250,T1,1,22.5
CiboVita,1342,T1,1,49.81
CiboVita,1352,T1,1,22.5
CiboVita,1372,T1,1,112.15
CiboVita,1407,T1,1,31.5
CiboVita,1410,T1,1,0
CiboVita,1411,T1,1,22.5
CiboVita,1414,T1,1,24.72
CiboVita,1423,T1,1,17.15
CiboVita,1425,T1,1,24.72
CiboVita,1429,T1,1,31.93
CiboVita,1431,T1,1,48.88
CiboVita,1433,T1,1,0
CiboVita,1434,T1,1,31.93
CiboVita,1440,T1,1,0
CiboVita,1442,T1,1,22.5
CiboVita,1443,T1,1,19.63
CiboVita,1448,T1,1,0
CiboVita,1449,T1,1,0
CiboVita,1454,T1,1,0
CiboVita,1463,T1,1,34.51
CiboVita,1467,T1,1,0
CiboVita,1473,T1,1,127.33
CiboVita,1482,T1,1,0
CiboVita,1484,T1,1,39.5
CiboVita,1499,T1,1,127.33
CiboVita,1503,T1,1,127.33
CiboVita,1506,T1,1,22.5
CiboVita,1507,T1,1,99.04
CiboVita,1516,T1,1,22.5
CiboVita,1527,T1,1,0
CiboVita,1531,T1,1,127.33
CiboVita,1545,T1,1,24.72
CiboVita,1559,T1,1,127.33
CiboVita,1561,T1,1,127.33
CiboVita,1564,T1,1,127.33
CiboVita,1566,T1,1,22.5
CiboVita,1567,T1,1,95
CiboVita,1571,T1,1,127.33
CiboVita,1572,T1,1,127.33
CiboVita,1574,T1,1,127.33
CiboVita,1576,T1,1,127.33
CiboVita,1579,T1,1,127.33
CiboVita,1580,T1,1,127.33
CiboVita,1581,T1,1,0
CiboVita,1590,T1,1,127.33
CiboVita,1592,T1,1,127.33
CiboVita,48FORTY,T1,1,22.5
CiboVita,8001,T1,1,127.33
CiboVita,8002,T1,1,127.33
CiboVita,8003,T1,1,127.33
CiboVita,8004,T1,1,127.33
CiboVita,8006,T1,1,127.33
CiboVita,8007,T1,1,127.33
CiboVita,8008,T1,1,127.33
CiboVita,8009,T1,1,127.33
CiboVita,8011,T1,1,127.33
CiboVita,8012,T1,1,127.33
CiboVita,8013,T1,1,127.33
CiboVita,8014,T1,1,127.33
CiboVita,8015,T1,1,127.33
CiboVita,8017,T1,1,127.33
CiboVita,8018,T1,1,127.33
CiboVita,8019,T1,1,127.33
CiboVita,8020,T1,1,127.33
CiboVita,8021,T1,1,127.33
CiboVita,8023,T1,1,127.33
CiboVita,8024,T1,1,127.33
CiboVita,8025,T1,1,127.33
CiboVita,8026,T1,1,127.33
CiboVita,90005,T1,1,55.5
CiboVita,90006,T1,1,55.5
CiboVita,AMAZON,T1,1,48.88
CiboVita,AVA,T1,1,127.33
CiboVita,BAKKAFROST,T1,1,0
CiboVita,CancelDuetoHours,T1,1,31.5
CiboVita,CarrierCancel,T1,1,31.5
CiboVita,CarrierLateCancel,T1,1,31.5
CiboVita,CHEP,T1,1,22.5
CiboVita,CiboVita,T1,1,0
CiboVita,Congressional,T1,1,55.5
CiboVita,DOT,T1,1,97.68
CiboVita,FLEX1,T1,1,31.5
CiboVita,FLEX2,T1,1,31.5
CiboVita,FLEX3,T1,1,31.5
CiboVita,LASSONDE,T1,1,57.63
CiboVita,ONEBANANA,T1,1,22.5
CiboVita,PREMIO,T1,1,0
CiboVita,PREMIUMWATER,T1,1,22.5
CiboVita,Purina Allentown,T1,1,22.5
CiboVita,Purina Mechanicsburg,T1,1,22.5
CiboVita,Standby(Overspill),T1,1,31.5
CiboVita,TONU,T1,1,31.5
CiboVita,TONULate,T1,1,31.5
CiboVita,US0007,T1,1,31.5
Congressional,1023,T1,1,24
Congressional,1035,T1,1,81
Congressional,1081,T1,1,0
Congressional,1091,T1,1,81
Congressional,1094,T1,1,81
Congressional,1096,T1,1,0
Congressional,1119,T1,1,126.48
Congressional,1129,T1,1,81
Congressional,1134,T1,1,114.63
Congressional,1138,T1,1,81
Congressional,1162,T1,1,81
Congressional,1166,T1,1,86.25
Congressional,1176,T1,1,81
Congressional,1177,T1,1,94.25
Congressional,1203,T1,1,81
Congressional,1246,T1,1,81
Congressional,1250,T1,1,81
Congressional,1342,T1,1,81
Congressional,1352,T1,1,0
Congressional,1372,T1,1,221.48
Congressional,1407,T1,1,24
Congressional,1410,T1,1,144.66
Congressional,1411,T1,1,88.7
Congressional,1414,T1,1,81
Congressional,1423,T1,1,81
Congressional,1425,T1,1,81
Congressional,1429,T1,1,81
Congressional,1431,T1,1,85.85
Congressional,1433,T1,1,126.48
Congressional,1434,T1,1,81
Congressional,1440,T1,1,143.68
Congressional,1442,T1,1,0
Congressional,1443,T1,1,141.88
Congressional,1448,T1,1,144.66
Congressional,1449,T1,1,143.68
Congressional,1454,T1,1,81
Congressional,1463,T1,1,81
Congressional,1467,T1,1,81
Congressional,1473,T1,1,271.99
Congressional,1482,T1,1,143.68
Congressional,1484,T1,1,81
Congressional,1499,T1,1,271.99
Congressional,1503,T1,1,271.99
Congressional,1506,T1,1,81
Congressional,1507,T1,1,243.7
Congressional,1516,T1,1,81
Congressional,1527,T1,1,81
Congressional,1531,T1,1,271.99
Congressional,1545,T1,1,94.25
Congressional,1559,T1,1,271.99
Congressional,1561,T1,1,253.81
Congressional,1564,T1,1,271.99
Congressional,1566,T1,1,0
Congressional,1567,T1,1,239.66
Congressional,1571,T1,1,271.99
Congressional,1572,T1,1,271.99
Congressional,1574,T1,1,271.99
Congressional,1576,T1,1,271.99
Congressional,1579,T1,1,271.99
Congressional,1580,T1,1,271.99
Congressional,1581,T1,1,144.66
Congressional,1590,T1,1,271.99
Congressional,1592,T1,1,271.99
Congressional,48FORTY,T1,1,0
Congressional,8001,T1,1,271.99
Congressional,8002,T1,1,271.99
Congressional,8003,T1,1,271.99
Congressional,8004,T1,1,271.99
Congressional,8006,T1,1,271.99
Congressional,8007,T1,1,271.99
Congressional,8008,T1,1,271.99
Congressional,8009,T1,1,271.99
Congressional,8011,T1,1,271.99
Congressional,8012,T1,1,271.99
Congressional,8013,T1,1,271.99
Congressional,8014,T1,1,271.99
Congressional,8015,T1,1,271.99
Congressional,8017,T1,1,271.99
Congressional,8018,T1,1,271.99
Congressional,8019,T1,1,271.99
Congressional,8020,T1,1,271.99
Congressional,8021,T1,1,271.99
Congressional,8023,T1,1,271.99
Congressional,8024,T1,1,271.99
Congressional,8025,T1,1,271.99
Congressional,8026,T1,1,271.99
Congressional,90005,T1,1,0
Congressional,90006,T1,1,0
Congressional,AMAZON,T1,1,81
Congressional,AVA,T1,1,271.99
Congressional,BAKKAFROST,T1,1,143.68
Congressional,CancelDuetoHours,T1,1,72
Congressional,CarrierCancel,T1,1,72
Congressional,CarrierLateCancel,T1,1,72
Congressional,CHEP,T1,1,0
Congressional,CiboVita,T1,1,81
Congressional,Congressional,T1,1,0
Congressional,DOT,T1,1,81
Congressional,FLEX1,T1,1,72
Congressional,FLEX2,T1,1,72
Congressional,FLEX3,T1,1,72
Congressional,LASSONDE,T1,1,81
Congressional,ONEBANANA,T1,1,81
Congressional,PREMIO,T1,1,144.66
Congressional,PREMIUMWATER,T1,1,0
Congressional,Purina Allentown,T1,1,0
Congressional,Purina Mechanicsburg,T1,1,0
Congressional,Standby(Overspill),T1,1,72
Congressional,TONU,T1,1,72
Congressional,TONULate,T1,1,72
Congressional,US0007,T1,1,72
DOT,1023,T1,1,9
DOT,1035,T1,1,0
DOT,1081,T1,1,0
DOT,1091,T1,1,0
DOT,1094,T1,1,0
DOT,1096,T1,1,17
DOT,1119,T1,1,45.48
DOT,1129,T1,1,10
DOT,1134,T1,1,33.63
DOT,1138,T1,1,0
DOT,1162,T1,1,0
DOT,1166,T1,1,5.25
DOT,1176,T1,1,0
DOT,1177,T1,1,13.25
DOT,1203,T1,1,0
DOT,1246,T1,1,0
DOT,1250,T1,1,0
DOT,1342,T1,1,0
DOT,1352,T1,1,0
DOT,1372,T1,1,140.48
DOT,1407,T1,1,9
DOT,1410,T1,1,63.66
DOT,1411,T1,1,7.7
DOT,1414,T1,1,0
DOT,1423,T1,1,0
DOT,1425,T1,1,0
DOT,1429,T1,1,0
DOT,1431,T1,1,4.85
DOT,1433,T1,1,45.48
DOT,1434,T1,1,0
DOT,1440,T1,1,62.68
DOT,1442,T1,1,8.9
DOT,1443,T1,1,60.88
DOT,1448,T1,1,63.66
DOT,1449,T1,1,62.68
DOT,1454,T1,1,0
DOT,1463,T1,1,0
DOT,1467,T1,1,0
DOT,1473,T1,1,190.99
DOT,1482,T1,1,62.68
DOT,1484,T1,1,0
DOT,1499,T1,1,190.99
DOT,1503,T1,1,190.99
DOT,1506,T1,1,0
DOT,1507,T1,1,162.7
DOT,1516,T1,1,0
DOT,1527,T1,1,0
DOT,1531,T1,1,190.99
DOT,1545,T1,1,13.25
DOT,1559,T1,1,190.99
DOT,1561,T1,1,172.81
DOT,1564,T1,1,190.99
DOT,1566,T1,1,0
DOT,1567,T1,1,158.66
DOT,1571,T1,1,190.99
DOT,1572,T1,1,190.99
DOT,1574,T1,1,190.99
DOT,1576,T1,1,190.99
DOT,1579,T1,1,190.99
DOT,1580,T1,1,190.99
DOT,1581,T1,1,63.66
DOT,1590,T1,1,190.99
DOT,1592,T1,1,190.99
DOT,48FORTY,T1,1,0
DOT,8001,T1,1,190.99
DOT,8002,T1,1,190.99
DOT,8003,T1,1,190.99
DOT,8004,T1,1,190.99
DOT,8006,T1,1,190.99
DOT,8007,T1,1,190.99
DOT,8008,T1,1,190.99
DOT,8009,T1,1,190.99
DOT,8011,T1,1,190.99
DOT,8012,T1,1,190.99
DOT,8013,T1,1,190.99
DOT,8014,T1,1,190.99
DOT,8015,T1,1,190.99
DOT,8017,T1,1,190.99
DOT,8018,T1,1,190.99
DOT,8019,T1,1,190.99
DOT,8020,T1,1,190.99
DOT,8021,T1,1,190.99
DOT,8023,T1,1,190.99
DOT,8024,T1,1,190.99
DOT,8025,T1,1,190.99
DOT,8026,T1,1,190.99
DOT,90005,T1,1,11
DOT,90006,T1,1,11
DOT,AMAZON,T1,1,0
DOT,AVA,T1,1,190.99
DOT,BAKKAFROST,T1,1,62.68
DOT,CancelDuetoHours,T1,1,9
DOT,CarrierCancel,T1,1,9
DOT,CarrierLateCancel,T1,1,9
DOT,CHEP,T1,1,9
DOT,CiboVita,T1,1,0
DOT,Congressional,T1,1,33
DOT,DOT,T1,1,0
DOT,FLEX1,T1,1,9
DOT,FLEX2,T1,1,9
DOT,FLEX3,T1,1,9
DOT,LASSONDE,T1,1,0
DOT,ONEBANANA,T1,1,0
DOT,PREMIO,T1,1,63.66
DOT,PREMIUMWATER,T1,1,24
DOT,Purina Allentown,T1,1,0
DOT,Purina Mechanicsburg,T1,1,0
DOT,Standby(Overspill),T1,1,9
DOT,TONU,T1,1,9
DOT,TONULate,T1,1,9
DOT,US0007,T1,1,9
FLEX1,1023,T1,1,0
FLEX1,1035,T1,1,9
FLEX1,1081,T1,1,0
FLEX1,1091,T1,1,9
FLEX1,1094,T1,1,9
FLEX1,1096,T1,1,26
FLEX1,1119,T1,1,54.48
FLEX1,1129,T1,1,9
FLEX1,1134,T1,1,42.63
FLEX1,1138,T1,1,9
FLEX1,1162,T1,1,9
FLEX1,1166,T1,1,14.25
FLEX1,1176,T1,1,9
FLEX1,1177,T1,1,22.25
FLEX1,1203,T1,1,9
FLEX1,1246,T1,1,9
FLEX1,1250,T1,1,9
FLEX1,1342,T1,1,9
FLEX1,1352,T1,1,0
FLEX1,1372,T1,1,149.48
FLEX1,1407,T1,1,0
FLEX1,1410,T1,1,72.66
FLEX1,1411,T1,1,16.7
FLEX1,1414,T1,1,9
FLEX1,1423,T1,1,9
FLEX1,1425,T1,1,9
FLEX1,1429,T1,1,9
FLEX1,1431,T1,1,13.85
FLEX1,1433,T1,1,54.48
FLEX1,1434,T1,1,9
FLEX1,1440,T1,1,71.68
FLEX1,1442,T1,1,17.9
FLEX1,1443,T1,1,69.88
FLEX1,1448,T1,1,72.66
FLEX1,1449,T1,1,71.68
FLEX1,1454,T1,1,9
FLEX1,1463,T1,1,9
FLEX1,1467,T1,1,9
FLEX1,1473,T1,1,199.99
FLEX1,1482,T1,1,71.68
FLEX1,1484,T1,1,9
FLEX1,1499,T1,1,199.99
FLEX1,1503,T1,1,199.99
FLEX1,1506,T1,1,9
FLEX1,1507,T1,1,171.7
FLEX1,1516,T1,1,9
FLEX1,1527,T1,1,9
FLEX1,1531,T1,1,199.99
FLEX1,1545,T1,1,22.25
FLEX1,1559,T1,1,199.99
FLEX1,1561,T1,1,181.81
FLEX1,1564,T1,1,199.99
FLEX1,1566,T1,1,0
FLEX1,1567,T1,1,167.66
FLEX1,1571,T1,1,199.99
FLEX1,1572,T1,1,199.99
FLEX1,1574,T1,1,199.99
FLEX1,1576,T1,1,199.99
FLEX1,1579,T1,1,199.99
FLEX1,1580,T1,1,199.99
FLEX1,1581,T1,1,72.66
FLEX1,1590,T1,1,199.99
FLEX1,1592,T1,1,199.99
FLEX1,48FORTY,T1,1,0
FLEX1,8001,T1,1,199.99
FLEX1,8002,T1,1,199.99
FLEX1,8003,T1,1,199.99
FLEX1,8004,T1,1,199.99
FLEX1,8006,T1,1,199.99
FLEX1,8007,T1,1,199.99
FLEX1,8008,T1,1,199.99
FLEX1,8009,T1,1,199.99
FLEX1,8011,T1,1,199.99
FLEX1,8012,T1,1,199.99
FLEX1,8013,T1,1,199.99
FLEX1,8014,T1,1,199.99
FLEX1,8015,T1,1,199.99
FLEX1,8017,T1,1,199.99
FLEX1,8018,T1,1,199.99
FLEX1,8019,T1,1,199.99
FLEX1,8020,T1,1,199.99
FLEX1,8021,T1,1,199.99
FLEX1,8023,T1,1,199.99
FLEX1,8024,T1,1,199.99
FLEX1,8025,T1,1,199.99
FLEX1,8026,T1,1,199.99
FLEX1,90005,T1,1,24
FLEX1,90006,T1,1,24
FLEX1,AMAZON,T1,1,9
FLEX1,AVA,T1,1,199.99
FLEX1,BAKKAFROST,T1,1,71.68
FLEX1,CancelDuetoHours,T1,1,0
FLEX1,CarrierCancel,T1,1,0
FLEX1,CarrierLateCancel,T1,1,0
FLEX1,CHEP,T1,1,0
FLEX1,CiboVita,T1,1,9
FLEX1,Congressional,T1,1,24
FLEX1,DOT,T1,1,9
FLEX1,FLEX1,T1,1,0
FLEX1,FLEX2,T1,1,0
FLEX1,FLEX3,T1,1,0
FLEX1,LASSONDE,T1,1,9
FLEX1,ONEBANANA,T1,1,9
FLEX1,PREMIO,T1,1,72.66
FLEX1,PREMIUMWATER,T1,1,33
FLEX1,Purina Allentown,T1,1,9
FLEX1,Purina Mechanicsburg,T1,1,0
FLEX1,Standby(Overspill),T1,1,0
FLEX1,TONU,T1,1,0
FLEX1,TONULate,T1,1,0
FLEX1,US0007,T1,1,0
FLEX2,1023,T1,1,0
FLEX2,1035,T1,1,9
FLEX2,1081,T1,1,0
FLEX2,1091,T1,1,9
FLEX2,1094,T1,1,9
FLEX2,1096,T1,1,26
FLEX2,1119,T1,1,54.48
FLEX2,1129,T1,1,9
FLEX2,1134,T1,1,42.63
FLEX2,1138,T1,1,9
FLEX2,1162,T1,1,9
FLEX2,1166,T1,1,14.25
FLEX2,1176,T1,1,9
FLEX2,1177,T1,1,22.25
FLEX2,1203,T1,1,9
FLEX2,1246,T1,1,9
FLEX2,1250,T1,1,9
FLEX2,1342,T1,1,9
FLEX2,1352,T1,1,0
FLEX2,1372,T1,1,149.48
FLEX2,1407,T1,1,0
FLEX2,1410,T1,1,72.66
FLEX2,1411,T1,1,16.7
FLEX2,1414,T1,1,9
FLEX2,1423,T1,1,9
FLEX2,1425,T1,1,9
FLEX2,1429,T1,1,9
FLEX2,1431,T1,1,13.85
FLEX2,1433,T1,1,54.48
FLEX2,1434,T1,1,9
FLEX2,1440,T1,1,71.68
FLEX2,1442,T1,1,17.9
FLEX2,1443,T1,1,69.88
FLEX2,1448,T1,1,72.66
FLEX2,1449,T1,1,71.68
FLEX2,1454,T1,1,9
FLEX2,1463,T1,1,9
FLEX2,1467,T1,1,9
FLEX2,1473,T1,1,199.99
FLEX2,1482,T1,1,71.68
FLEX2,1484,T1,1,9
FLEX2,1499,T1,1,199.99
FLEX2,1503,T1,1,199.99
FLEX2,1506,T1,1,9
FLEX2,1507,T1,1,171.7
FLEX2,1516,T1,1,9
FLEX2,1527,T1,1,9
FLEX2,1531,T1,1,199.99
FLEX2,1545,T1,1,22.25
FLEX2,1559,T1,1,199.99
FLEX2,1561,T1,1,181.81
FLEX2,1564,T1,1,199.99
FLEX2,1566,T1,1,0
FLEX2,1567,T1,1,167.66
FLEX2,1571,T1,1,199.99
FLEX2,1572,T1,1,199.99
FLEX2,1574,T1,1,199.99
FLEX2,1576,T1,1,199.99
FLEX2,1579,T1,1,199.99
FLEX2,1580,T1,1,199.99
FLEX2,1581,T1,1,72.66
FLEX2,1590,T1,1,199.99
FLEX2,1592,T1,1,199.99
FLEX2,48FORTY,T1,1,0
FLEX2,8001,T1,1,199.99
FLEX2,8002,T1,1,199.99
FLEX2,8003,T1,1,199.99
FLEX2,8004,T1,1,199.99
FLEX2,8006,T1,1,199.99
FLEX2,8007,T1,1,199.99
FLEX2,8008,T1,1,199.99
FLEX2,8009,T1,1,199.99
FLEX2,8011,T1,1,199.99
FLEX2,8012,T1,1,199.99
FLEX2,8013,T1,1,199.99
FLEX2,8014,T1,1,199.99
FLEX2,8015,T1,1,199.99
FLEX2,8017,T1,1,199.99
FLEX2,8018,T1,1,199.99
FLEX2,8019,T1,1,199.99
FLEX2,8020,T1,1,199.99
FLEX2,8021,T1,1,199.99
FLEX2,8023,T1,1,199.99
FLEX2,8024,T1,1,199.99
FLEX2,8025,T1,1,199.99
FLEX2,8026,T1,1,199.99
FLEX2,90005,T1,1,24
FLEX2,90006,T1,1,24
FLEX2,AMAZON,T1,1,9
FLEX2,AVA,T1,1,199.99
FLEX2,BAKKAFROST,T1,1,71.68
FLEX2,CancelDuetoHours,T1,1,0
FLEX2,CarrierCancel,T1,1,0
FLEX2,CarrierLateCancel,T1,1,0
FLEX2,CHEP,T1,1,0
FLEX2,CiboVita,T1,1,9
FLEX2,Congressional,T1,1,24
FLEX2,DOT,T1,1,9
FLEX2,FLEX1,T1,1,0
FLEX2,FLEX2,T1,1,0
FLEX2,FLEX3,T1,1,0
FLEX2,LASSONDE,T1,1,9
FLEX2,ONEBANANA,T1,1,9
FLEX2,PREMIO,T1,1,72.66
FLEX2,PREMIUMWATER,T1,1,33
FLEX2,Purina Allentown,T1,1,9
FLEX2,Purina Mechanicsburg,T1,1,0
FLEX2,Standby(Overspill),T1,1,0
FLEX2,TONU,T1,1,0
FLEX2,TONULate,T1,1,0
FLEX2,US0007,T1,1,0
FLEX3,1023,T1,1,0
FLEX3,1035,T1,1,9
FLEX3,1081,T1,1,0
FLEX3,1091,T1,1,9
FLEX3,1094,T1,1,9
FLEX3,1096,T1,1,26
FLEX3,1119,T1,1,54.48
FLEX3,1129,T1,1,9
FLEX3,1134,T1,1,42.63
FLEX3,1138,T1,1,9
FLEX3,1162,T1,1,9
FLEX3,1166,T1,1,14.25
FLEX3,1176,T1,1,9
FLEX3,1177,T1,1,22.25
FLEX3,1203,T1,1,9
FLEX3,1246,T1,1,9
FLEX3,1250,T1,1,9
FLEX3,1342,T1,1,9
FLEX3,1352,T1,1,0
FLEX3,1372,T1,1,149.48
FLEX3,1407,T1,1,0
FLEX3,1410,T1,1,72.66
FLEX3,1411,T1,1,16.7
FLEX3,1414,T1,1,9
FLEX3,1423,T1,1,9
FLEX3,1425,T1,1,9
FLEX3,1429,T1,1,9
FLEX3,1431,T1,1,13.85
FLEX3,1433,T1,1,54.48
FLEX3,1434,T1,1,9
FLEX3,1440,T1,1,71.68
FLEX3,1442,T1,1,17.9
FLEX3,1443,T1,1,69.88
FLEX3,1448,T1,1,72.66
FLEX3,1449,T1,1,71.68
FLEX3,1454,T1,1,9
FLEX3,1463,T1,1,9
FLEX3,1467,T1,1,9
FLEX3,1473,T1,1,199.99
FLEX3,1482,T1,1,71.68
FLEX3,1484,T1,1,9
FLEX3,1499,T1,1,199.99
FLEX3,1503,T1,1,199.99
FLEX3,1506,T1,1,9
FLEX3,1507,T1,1,171.7
FLEX3,1516,T1,1,9
FLEX3,1527,T1,1,9
FLEX3,1531,T1,1,199.99
FLEX3,1545,T1,1,22.25
FLEX3,1559,T1,1,199.99
FLEX3,1561,T1,1,181.81
FLEX3,1564,T1,1,199.99
FLEX3,1566,T1,1,0
FLEX3,1567,T1,1,167.66
FLEX3,1571,T1,1,199.99
FLEX3,1572,T1,1,199.99
FLEX3,1574,T1,1,199.99
FLEX3,1576,T1,1,199.99
FLEX3,1579,T1,1,199.99
FLEX3,1580,T1,1,199.99
FLEX3,1581,T1,1,72.66
FLEX3,1590,T1,1,199.99
FLEX3,1592,T1,1,199.99
FLEX3,48FORTY,T1,1,0
FLEX3,8001,T1,1,199.99
FLEX3,8002,T1,1,199.99
FLEX3,8003,T1,1,199.99
FLEX3,8004,T1,1,199.99
FLEX3,8006,T1,1,199.99
FLEX3,8007,T1,1,199.99
FLEX3,8008,T1,1,199.99
FLEX3,8009,T1,1,199.99
FLEX3,8011,T1,1,199.99
FLEX3,8012,T1,1,199.99
FLEX3,8013,T1,1,199.99
FLEX3,8014,T1,1,199.99
FLEX3,8015,T1,1,199.99
FLEX3,8017,T1,1,199.99
FLEX3,8018,T1,1,199.99
FLEX3,8019,T1,1,199.99
FLEX3,8020,T1,1,199.99
FLEX3,8021,T1,1,199.99
FLEX3,8023,T1,1,199.99
FLEX3,8024,T1,1,199.99
FLEX3,8025,T1,1,199.99
FLEX3,8026,T1,1,199.99
FLEX3,90005,T1,1,24
FLEX3,90006,T1,1,24
FLEX3,AMAZON,T1,1,9
FLEX3,AVA,T1,1,199.99
FLEX3,BAKKAFROST,T1,1,71.68
FLEX3,CancelDuetoHours,T1,1,0
FLEX3,CarrierCancel,T1,1,0
FLEX3,CarrierLateCancel,T1,1,0
FLEX3,CHEP,T1,1,0
FLEX3,CiboVita,T1,1,9
FLEX3,Congressional,T1,1,24
FLEX3,DOT,T1,1,9
FLEX3,FLEX1,T1,1,0
FLEX3,FLEX2,T1,1,0
FLEX3,FLEX3,T1,1,0
FLEX3,LASSONDE,T1,1,9
FLEX3,ONEBANANA,T1,1,9
FLEX3,PREMIO,T1,1,72.66
FLEX3,PREMIUMWATER,T1,1,33
FLEX3,Purina Allentown,T1,1,9
FLEX3,Purina Mechanicsburg,T1,1,0
FLEX3,Standby(Overspill),T1,1,0
FLEX3,TONU,T1,1,0
FLEX3,TONULate,T1,1,0
FLEX3,US0007,T1,1,0
LASSONDE,1023,T1,1,44
LASSONDE,1035,T1,1,37.5
LASSONDE,1081,T1,1,37.5
LASSONDE,1091,T1,1,0
LASSONDE,1094,T1,1,0
LASSONDE,1096,T1,1,54.5
LASSONDE,1119,T1,1,40.64
LASSONDE,1129,T1,1,45
LASSONDE,1134,T1,1,28.95
LASSONDE,1138,T1,1,37.5
LASSONDE,1162,T1,1,0
LASSONDE,1166,T1,1,40.25
LASSONDE,1176,T1,1,11.09
LASSONDE,1177,T1,1,13.25
LASSONDE,1203,T1,1,37.5
LASSONDE,1246,T1,1,37.5
LASSONDE,1250,T1,1,37.5
LASSONDE,1342,T1,1,0
LASSONDE,1352,T1,1,37.5
LASSONDE,1372,T1,1,135.64
LASSONDE,1407,T1,1,44
LASSONDE,1410,T1,1,63.66
LASSONDE,1411,T1,1,45.2
LASSONDE,1414,T1,1,0
LASSONDE,1423,T1,1,0
LASSONDE,1425,T1,1,0
LASSONDE,1429,T1,1,0
LASSONDE,1431,T1,1,0
LASSONDE,1433,T1,1,40.64
LASSONDE,1434,T1,1,0
LASSONDE,1440,T1,1,57.63
LASSONDE,1442,T1,1,46.4
LASSONDE,1443,T1,1,55.52
LASSONDE,1448,T1,1,63.66
LASSONDE,1449,T1,1,57.63
LASSONDE,1454,T1,1,0
LASSONDE,1463,T1,1,0
LASSONDE,1467,T1,1,0
LASSONDE,1473,T1,1,190.99
LASSONDE,1482,T1,1,57.63
LASSONDE,1484,T1,1,37.5
LASSONDE,1499,T1,1,190.99
LASSONDE,1503,T1,1,190.99
LASSONDE,1506,T1,1,37.5
LASSONDE,1507,T1,1,162.7
LASSONDE,1516,T1,1,37.5
LASSONDE,1527,T1,1,0
LASSONDE,1531,T1,1,190.99
LASSONDE,1545,T1,1,13.25
LASSONDE,1559,T1,1,190.99
LASSONDE,1561,T1,1,167.97
LASSONDE,1564,T1,1,190.99
LASSONDE,1566,T1,1,37.5
LASSONDE,1567,T1,1,158.66
LASSONDE,1571,T1,1,190.99
LASSONDE,1572,T1,1,190.99
LASSONDE,1574,T1,1,190.99
LASSONDE,1576,T1,1,190.99
LASSONDE,1579,T1,1,190.99
LASSONDE,1580,T1,1,190.99
LASSONDE,1581,T1,1,63.66
LASSONDE,1590,T1,1,190.99
LASSONDE,1592,T1,1,190.99
LASSONDE,48FORTY,T1,1,37.5
LASSONDE,8001,T1,1,190.99
LASSONDE,8002,T1,1,190.99
LASSONDE,8003,T1,1,190.99
LASSONDE,8004,T1,1,190.99
LASSONDE,8006,T1,1,190.99
LASSONDE,8007,T1,1,190.99
LASSONDE,8008,T1,1,190.99
LASSONDE,8009,T1,1,190.99
LASSONDE,8011,T1,1,190.99
LASSONDE,8012,T1,1,190.99
LASSONDE,8013,T1,1,190.99
LASSONDE,8014,T1,1,190.99
LASSONDE,8015,T1,1,190.99
LASSONDE,8017,T1,1,190.99
LASSONDE,8018,T1,1,190.99
LASSONDE,8019,T1,1,190.99
LASSONDE,8020,T1,1,190.99
LASSONDE,8021,T1,1,190.99
LASSONDE,8023,T1,1,190.99
LASSONDE,8024,T1,1,190.99
LASSONDE,8025,T1,1,190.99
LASSONDE,8026,T1,1,190.99
LASSONDE,90005,T1,1,68
LASSONDE,90006,T1,1,68
LASSONDE,AMAZON,T1,1,0
LASSONDE,AVA,T1,1,190.99
LASSONDE,BAKKAFROST,T1,1,57.63
LASSONDE,CancelDuetoHours,T1,1,44
LASSONDE,CarrierCancel,T1,1,44
LASSONDE,CarrierLateCancel,T1,1,44
LASSONDE,CHEP,T1,1,44
LASSONDE,CiboVita,T1,1,57.63
LASSONDE,Congressional,T1,1,68
LASSONDE,DOT,T1,1,35
LASSONDE,FLEX1,T1,1,44
LASSONDE,FLEX2,T1,1,44
LASSONDE,FLEX3,T1,1,44
LASSONDE,LASSONDE,T1,1,0
LASSONDE,ONEBANANA,T1,1,37.5
LASSONDE,PREMIO,T1,1,63.66
LASSONDE,PREMIUMWATER,T1,1,61.5
LASSONDE,Purina Allentown,T1,1,37.5
LASSONDE,Purina Mechanicsburg,T1,1,37.5
LASSONDE,Standby(Overspill),T1,1,44
LASSONDE,TONU,T1,1,44
